OID,VEG_POINT_SOURCE,AUTO_ID,CIRCUITNAME,UNDERBUILD,UNIQUE_SEGMENT_ID,VP_STATUS,WORK_VERIFICATION_STATUS,PI_COMPANY,SPECIES,RWD_EXC,DEAD_DYING,DIAMETER,HEIGHT,TAT_RESULT,TREE_MATRIX_SCORE,IMPACT_MATRIX_SCORE,PRESCRIP,WOOD_MAN,TRAFFIC,ENVIRONMENTAL_CONCERN,PI_COMMENTS,TW_COMPANY,TW_SUB,TW_FOREMAN_ISN,TW_ACT_WORK,TW_WORK_DATE,TW_COMMENTS,TW_BILLING_TYPE,TW_READY_TO_INVOICE,TW_INVOICING_STATUS,WM_COMPANY,WM_SUB,WM_DATE,WM_COMMENTS,EVM_LAST_EDITOR,EVM_LAST_EDITED,REGION,DIVISION,PARCEL_NAME,SITE_ADDRESS,PROPERTY_CITY,Creator,Created,Editor,Edited,GlobalID,UNIQUE_PARCEL_ID,EVM_SYNC_ID
-1,,VP_AW115-G23_1623288_2020,BRUNSWICK 1105,No,CIP_AW115-G23_381881,No Work Required Under EVM,,JEF_Jefferson Resources,Black Oak,No,No,20,74,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,"Tree .7 of span from poles D to E, 40ft south of lines. Tree downhill of lines. Slightly leans away, weighted away. Large wound in canopy, along with dead branch",,,,,,,Unit,No,Not Invoiced,,,,TBD,sfulfj_awrr,5/11/2020 16:26:19,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,sfulfj_awrr,5/11/2020 16:26:19,BE_geomartawrrprod,5/11/2020 19:17:08,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,8591fd6d-6624-4b34-b09f-d27e11a34f8c
-1,,VP_AW115-G23_1623289_2020,BRUNSWICK 1105,No,CIP_AW115-G23_381881,No Work Required Under EVM,,JEF_Jefferson Resources,Black Oak,No,No,15,70,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,"Tree .9 of span from poles D to E, 40ft south of lines. ",,,,,,,Unit,No,Not Invoiced,,,,TBD,sfulfj_awrr,5/11/2020 16:43:44,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,sfulfj_awrr,5/11/2020 16:43:44,BE_geomartawrrprod,5/11/2020 19:17:08,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,e4479eb9-a746-4792-9189-6a36fb72261e
-1,,VP_AW115-G23_1623290_2020,BRUNSWICK 1105,No,CIP_AW115-G23_381881,Work Identified,,JEF_Jefferson Resources,Ponderosa Pine,No,No,40,100,Do Not ABATE,,,F4B_FP-Rmv4 B,Haul offsite,,None Observed,"Tree .9 of span from poles D to E, 45ft south of lines. 2x stem codominant tree. One stem leans towards facilities.",,,,,,,Unit,No,Not Invoiced,,,,Remove all,sfulfj_awrr,5/11/2020 16:47:45,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,sfulfj_awrr,5/11/2020 16:47:45,BE_geomartawrrprod,5/11/2020 19:17:08,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,15b08eb7-25e0-4edc-ae23-5bc9743bcc85
-1,,VP_AW115-G23_1623291_2020,BRUNSWICK 1105,No,CIP_AW115-G23_381881,Work Identified,,JEF_Jefferson Resources,Black Oak,No,No,19,55,Do Not ABATE,,,F2D_FS-R2B+Trt,Haul offsite,,None Observed,"Tree .9 of span from poles D to E, 35ft south of lines. 2x stem. Stems have poor taper individually.",,,,,,,Unit,No,Not Invoiced,,,,Remove all wood and slash,sfulfj_awrr,5/11/2020 19:34:56,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,sfulfj_awrr,5/11/2020 16:58:11,BE_geomartawrrprod,5/11/2020 21:18:17,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,712760c0-2eaf-4329-acda-6fa1267c7f7e
-1,,VP_AW115-G23_1623292_2020,BRUNSWICK 1105,No,CIP_AW115-G23_381881,Work Identified,,JEF_Jefferson Resources,Black Oak,No,No,29,50,ABATE,,,F3D_FS-R3B+Trt,Haul offsite,,None Observed,"Tree .9 of span from poles D to E, 20ft south of lines. 2x stem. Leans and weighted towards lines. ",,,,,,,Unit,No,Not Invoiced,,,,Remove all wood and slash,sfulfj_awrr,5/11/2020 19:33:45,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,sfulfj_awrr,5/11/2020 17:05:07,BE_geomartawrrprod,5/11/2020 21:18:17,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,623c9d94-73fb-4e4b-90c5-4107ed59a1ea
-1,,VP_AW115-G23_1623293_2020,BRUNSWICK 1105,No,CIP_AW115-G23_381881,No Work Required Under EVM,,JEF_Jefferson Resources,Black Oak,No,No,8,30,Do Not ABATE,,,NW_No Work,Haul offsite,,None Observed,"Tree .9 of span from poles D to E, 20ft south of lines. Leans and weighted away from lines. ",,,,,,,Unit,No,Not Invoiced,,,,TBD,sfulfj_awrr,5/11/2020 17:10:46,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,sfulfj_awrr,5/11/2020 17:10:46,BE_geomartawrrprod,5/11/2020 19:17:08,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,a34da781-4e68-46c5-aef1-b4d2aa0040e4
-1,,VP_AW115-G24_1624060_2020,BRUNSWICK 1105,No,CIP_AW115-G24_378139,No Work Required Under EVM,,JEF_Jefferson Resources,Live Oak,No,No,16,65,Do Not ABATE,,,NW_No Work,Not Needed,,Riparian,20ft north of guy line for pole F. Mature oak with strike potential. Lean away from facilities. ,,,,,,,Unit,No,Not Invoiced,,,,N/A,atylej_awrr,5/11/2020 17:21:06,Sierra,SI_Sierra,,16196 GOLDBUG RD,,atylej_awrr,5/11/2020 16:44:58,BE_geomartawrrprod,5/11/2020 21:18:19,{00000000-0000-0000-0000-000000000000},LP_AW115-G24_815893,a42a1eaf-435f-45b3-8208-3f54134837db
-1,,VP_AW115-G24_1624061_2020,BRUNSWICK 1105,No,CIP_AW115-G24_378139,No Work Required Under EVM,,JEF_Jefferson Resources,Sugar Pine,No,No,33,130,Do Not ABATE,,,NW_No Work,Not Needed,,Riparian,35ft NorthWest of guy line of Pole F: Mature Sugar Pine with strike potential to Pole F. ,,,,,,,Unit,No,Not Invoiced,,,,N/A,atylej_awrr,5/11/2020 17:20:45,Sierra,SI_Sierra,,16196 GOLDBUG RD,,atylej_awrr,5/11/2020 17:16:09,BE_geomartawrrprod,5/11/2020 21:18:19,{00000000-0000-0000-0000-000000000000},LP_AW115-G24_815893,5d20084c-23db-4a62-b2ce-05781cb57230
-1,,VP_AW115-G24_1624062_2020,BRUNSWICK 1105,No,CIP_AW115-G24_378139,Hold,,JEF_Jefferson Resources,Douglas Fir,No,No,14,60,Do Not ABATE,,,F2B_FP-Rmv2 B,Cut and Leave,,Riparian and Nest,40ft NorthWest of guy line of Pole F: SUPPRESSED Douglas Fir with strike potential to guy line of pole F. Nest in canopy.,,,,,,,Unit,No,Not Invoiced,,,,Cut rounds to 16inch lengths. Remove chips,atylej_awrr,5/11/2020 17:30:16,Sierra,SI_Sierra,,16196 GOLDBUG RD,,atylej_awrr,5/11/2020 17:18:52,BE_geomartawrrprod,5/11/2020 21:18:19,{00000000-0000-0000-0000-000000000000},LP_AW115-G24_815893,1ffdb74d-2910-45d5-a2f9-d814bc1b4236
-1,,VP_AW115-G24_1624063_2020,BRUNSWICK 1105,No,CIP_AW115-G24_378139,No Work Required Under EVM,,JEF_Jefferson Resources,Cedar,No,No,32,115,Do Not ABATE,,,NW_No Work,Not Needed,,Riparian,40ft NorthWest of Guy Line of Pole F: Mature cedar with strike potential to guy line of pole F and Pole F. ,,,,,,,Unit,No,Not Invoiced,,,,N/A,atylej_awrr,5/11/2020 17:20:33,Sierra,SI_Sierra,,16196 GOLDBUG RD,,atylej_awrr,5/11/2020 17:20:33,BE_geomartawrrprod,5/11/2020 21:18:19,{00000000-0000-0000-0000-000000000000},LP_AW115-G24_815893,8ebbd72e-b8ac-4cb9-9b87-6571f6ef6ceb
-1,,VP_AW115-G24_1624064_2020,BRUNSWICK 1105,No,CIP_AW115-G24_378139,No Work Required Under EVM,,JEF_Jefferson Resources,Ponderosa Pine,No,No,22,108,Do Not ABATE,,,NW_No Work,Not Needed,,Riparian,60ft North of guy line of Pole F. Mature Ponderosa Pine with strike potential to Pole F and guy line. ,,,,,,,Unit,No,Not Invoiced,,,,N/A,atylej_awrr,5/11/2020 17:28:56,Sierra,SI_Sierra,,16196 GOLDBUG RD,,atylej_awrr,5/11/2020 17:28:56,BE_geomartawrrprod,5/11/2020 21:18:19,{00000000-0000-0000-0000-000000000000},LP_AW115-G24_815893,46c4ab4c-d94c-4361-a773-0830a4368b97
-1,,VP_AW115-G24_1624065_2020,BRUNSWICK 1105,No,CIP_AW115-G24_378139,Work Identified,,JEF_Jefferson Resources,Ponderosa Pine,No,No,14,90,Do Not ABATE,,,F2B_FP-Rmv2 B,Cut and Leave,,Riparian,57ft North of guy line for pole F: Ponderosa pine with strike potential to guy line of pole F. POOR TAPER ,,,,,,,Unit,No,Not Invoiced,,,,Cut rounds to 16inch lengths. Remove chips,atylej_awrr,5/11/2020 17:40:26,Sierra,SI_Sierra,,16196 GOLDBUG RD,,atylej_awrr,5/11/2020 17:40:26,BE_geomartawrrprod,5/11/2020 21:18:19,{00000000-0000-0000-0000-000000000000},LP_AW115-G24_815893,015ffc5e-7f14-4efe-a31d-8075d3f85b29
-1,,VP_AW115-G24_1624066_2020,BRUNSWICK 1105,No,CIP_AW115-G24_378139,Work Identified,,JEF_Jefferson Resources,Ponderosa Pine,No,No,8,77,Do Not ABATE,,,F1B_FP-Rmv1 B,Cut and Leave,,Riparian,50ft North of Guy line of Pole F. Immature Ponderosa pine with strike potential to guy line of pole F. POOR TAPER ,,,,,,,Unit,No,Not Invoiced,,,,Cut rounds to 16inch lengths. Remove chips,atylej_awrr,5/11/2020 17:42:09,Sierra,SI_Sierra,,16196 GOLDBUG RD,,atylej_awrr,5/11/2020 17:42:09,BE_geomartawrrprod,5/11/2020 21:18:20,{00000000-0000-0000-0000-000000000000},LP_AW115-G24_815893,896fdb1f-6c3d-4822-93b1-67adbdb86e95
-1,,VP_AW115-G24_1624067_2020,BRUNSWICK 1105,No,CIP_AW115-G24_378139,Work Identified,,JEF_Jefferson Resources,Cedar,No,No,30,85,Do Not ABATE,,,F3B_FP-Rmv3 B,Haul offsite,,Riparian,".4 Span from Pole E-F, 30ft North of line: Mature Cedar with strike potential to conductor. Canopy is 60% transparent with dead branches. Growing mid-slope with suspected compromised root system. ",,,,,,,Unit,No,Not Invoiced,,,,Haul offsite. Broadcast chips.,atylej_awrr,5/11/2020 18:03:44,Sierra,SI_Sierra,,13913 GAS CANYON RD,NEVADA CITY,atylej_awrr,5/11/2020 18:03:44,BE_geomartawrrprod,5/11/2020 21:18:20,{00000000-0000-0000-0000-000000000000},LP_AW115-G24_815892,ab8b1bed-343a-4182-a8c7-e930aa17b216
-1,,VP_AW115-G24_1624068_2020,BRUNSWICK 1105,No,CIP_AW115-G24_378139,No Work Required Under EVM,,JEF_Jefferson Resources,Ponderosa Pine,No,No,26,120,Do Not ABATE,,,NW_No Work,Not Needed,,Riparian,".6 Span from pole E-F, 75ft North of Line: Mature Ponderosa pine with strike potential to conductor. ",,,,,,,Unit,No,Not Invoiced,,,,N/A,atylej_awrr,5/11/2020 19:28:34,Sierra,SI_Sierra,,13913 GAS CANYON RD,NEVADA CITY,atylej_awrr,5/11/2020 19:28:34,BE_geomartawrrprod,5/11/2020 21:18:20,{00000000-0000-0000-0000-000000000000},LP_AW115-G24_815892,2aefacd1-09fa-4082-81d9-cdbacb6166a1
-1,,VP_AW115-G24_1624069_2020,BRUNSWICK 1105,No,CIP_AW115-G24_378139,No Work Required Under EVM,,JEF_Jefferson Resources,Ponderosa Pine,No,No,22,101,Do Not ABATE,,,NW_No Work,Not Needed,,Riparian,".6 Span from pole E-F, 80ft North of line: Mature Ponderosa Pine with strike potential to conductor. ",,,,,,,Unit,No,Not Invoiced,,,,N/A,atylej_awrr,5/11/2020 19:31:07,Sierra,SI_Sierra,,13913 GAS CANYON RD,NEVADA CITY,atylej_awrr,5/11/2020 19:31:07,BE_geomartawrrprod,5/11/2020 21:18:20,{00000000-0000-0000-0000-000000000000},LP_AW115-G24_815892,8d13096f-accf-40ba-b30f-649a1de99c6a
-1,,VP_AW115-G24_1624070_2020,BRUNSWICK 1105,No,CIP_AW115-G24_378139,No Work Required Under EVM,,JEF_Jefferson Resources,Douglas Fir,No,No,15,77,Do Not ABATE,,,NW_No Work,Not Needed,,Riparian,".6 Span from Pole E-F, 65ft North of line: Mature Fir with strike potential to conductor. ",,,,,,,Unit,No,Not Invoiced,,,,N/A,atylej_awrr,5/11/2020 19:39:11,Sierra,SI_Sierra,,13913 GAS CANYON RD,NEVADA CITY,atylej_awrr,5/11/2020 19:35:16,BE_geomartawrrprod,5/11/2020 21:18:20,{00000000-0000-0000-0000-000000000000},LP_AW115-G24_815892,39609c4a-c157-49e8-893f-68bbc45a9094
-1,,VP_AW115-G24_1624071_2020,BRUNSWICK 1105,No,CIP_AW115-G24_378139,Work Identified,,JEF_Jefferson Resources,Live Oak,No,No,16,75,ABATE,,,F2B_FP-Rmv2 B,Cut and Leave,,Riparian,".2 Span from pole E-F, 70ft North of line: Mature oak with strike potential to conductor. Significant lean, more than 25 degrees,  towards facilities. ",,,,,,,Unit,No,Not Invoiced,,,,Cut to 16inch lengths. Broadcast on site,atylej_awrr,5/11/2020 19:45:43,Sierra,SI_Sierra,,13913 GAS CANYON RD,NEVADA CITY,atylej_awrr,5/11/2020 19:45:43,BE_geomartawrrprod,5/11/2020 21:18:20,{00000000-0000-0000-0000-000000000000},LP_AW115-G24_815892,446f10c1-bf46-4b59-a898-2807be6f0dda
-1,,VP_AW115-G23_1624072_2020,BRUNSWICK 1105,No,CIP_AW115-G23_381881,Work Identified,,JEF_Jefferson Resources,Black Oak,No,Yes,12,55,ABATE,,,F2D_FS-R2B+Trt,Haul offsite,,None Observed,"Tree .9 of span from poles D to E, 35ft south of lines. Tree dying with a lot of dead wood present.",,,,,,,Unit,No,Not Invoiced,,,,Remove all wood and slash,sfulfj_awrr,5/11/2020 19:34:39,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,sfulfj_awrr,5/11/2020 17:35:51,BE_geomartawrrprod,5/11/2020 21:18:20,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,4687be53-4f9f-434c-9742-dd837734ae6f
-1,,VP_AW115-G23_1624073_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,No Work Required Under EVM,,JEF_Jefferson Resources,Ponderosa Pine,No,No,31,128,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,Tree 75ft south of endpole. Sloped towards facilities.,,,,,,,Unit,No,Not Invoiced,,,,TBD,sfulfj_awrr,5/11/2020 18:26:03,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,sfulfj_awrr,5/11/2020 18:26:03,BE_geomartawrrprod,5/11/2020 21:18:20,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,4d834c8d-e948-434a-9692-b53e2f73ec91
-1,,VP_AW115-G24_1624264_2020,BRUNSWICK 1105,No,CIP_AW115-G24_378177,No Work Required Under EVM,,JEF_Jefferson Resources,Ponderosa Pine,No,No,6,30,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,.2 of span between pole I and pole J. 40 feet north of lines. Strike potential possible within 18 months. On uphill side of lines,,,,,,,Unit,No,Not Invoiced,,,,TBD ,psommj_awrr,5/11/2020 20:13:20,Sierra,SI_Sierra,,14068 GAS CANYON RD,NEVADA CITY,psommj_awrr,5/11/2020 20:13:20,BE_geomartawrrprod,5/11/2020 21:18:24,{00000000-0000-0000-0000-000000000000},LP_AW115-G24_815609,931b359a-bd5b-44a3-89d4-127a5037d5f7
-1,,VP_AW115-G24_1624284_2020,BRUNSWICK 1105,No,CIP_AW115-G24_384566,Hold,,JEF_Jefferson Resources,Ponderosa Pine,No,No,6,41,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,Please delete. 2 of span between pole I and pole J. 48 feet north of lines. Possible strike potential within 18 months. On uphill side of lines ,,,,,,,Unit,No,Not Invoiced,,,,TBD ,psommj_awrr,5/11/2020 20:20:16,Sierra,SI_Sierra,,14068 GAS CANYON RD,NEVADA CITY,psommj_awrr,5/11/2020 20:18:27,BE_geomartawrrprod,5/11/2020 21:18:25,{00000000-0000-0000-0000-000000000000},LP_AW115-G24_815609,dda74d1b-23d5-4df1-bfed-7c916bc1546a
-1,,VP_AW115-G24_1624307_2020,BRUNSWICK 1105,No,CIP_AW115-G24_378177,No Work Required Under EVM,,JEF_Jefferson Resources,Ponderosa Pine,No,No,6,41,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,.2 of span between pole I and pole J. 48 feet north of lines. Possible strike potential within 18 months. On uphill side of lines ,,,,,,,Unit,No,Not Invoiced,,,,TBD ,psommj_awrr,5/11/2020 20:21:37,Sierra,SI_Sierra,,14068 GAS CANYON RD,NEVADA CITY,psommj_awrr,5/11/2020 20:21:37,BE_geomartawrrprod,5/11/2020 21:18:26,{00000000-0000-0000-0000-000000000000},LP_AW115-G24_815609,ab573ed4-3419-4413-9296-93dd1947a7c4
-1,,VP_AW115-G24_1624629_2020,BRUNSWICK 1105,No,CIP_AW115-G24_384566,No Work Required Under EVM,,JEF_Jefferson Resources,Ponderosa Pine,No,No,8,38,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,".3 Span from pole I-J, 54ft North of Line: Immature Ponderosa Pine with anticipated strike potential in 18 months. Growing mid-slope on steep embankment ",,,,,,,Unit,No,Not Invoiced,,,,N/A,atylej_awrr,5/11/2020 20:18:50,Sierra,SI_Sierra,,14068 GAS CANYON RD,NEVADA CITY,atylej_awrr,5/11/2020 20:14:43,BE_geomartawrrprod,5/11/2020 23:20:43,{00000000-0000-0000-0000-000000000000},LP_AW115-G24_815609,1a2939a2-9897-4ec9-a0ff-eac250913991
-1,,VP_AW115-G24_1624630_2020,BRUNSWICK 1105,No,CIP_AW115-G24_378177,No Work Required Under EVM,,JEF_Jefferson Resources,Ponderosa Pine,No,No,7,12,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,".2 Span from pole I-J, 50ft North of line: Immature Ponderosa pine with anticipated strike potential in 18months. Growing mid-slope of steep embankment. ",,,,,,,Unit,No,Not Invoiced,,,,N/A,atylej_awrr,5/11/2020 20:18:31,Sierra,SI_Sierra,,14068 GAS CANYON RD,NEVADA CITY,atylej_awrr,5/11/2020 20:18:31,BE_geomartawrrprod,5/11/2020 23:20:43,{00000000-0000-0000-0000-000000000000},LP_AW115-G24_815609,78f61d7c-c8b8-4f3a-a729-a95c1ee6c43f
-1,,VP_AW115-G23_1625231_2020,BRUNSWICK 1105,No,CIP_AW115-G23_386252,No Work Required Under EVM,,JEF_Jefferson Resources,Douglas Fir,No,No,19,85,Not a Strike Tree,,,NW_No Work,Not Needed,,None Observed,0.4 span from Pole F to Pole G. 82 ft west of line. Downslope; cannot yet strike,,,,,,,Unit,No,Not Invoiced,,,,TBD ,rsoulj_awrr,5/11/2020 17:41:04,Sierra,SI_Sierra,,13264 SUMMIT RIDGE DR,NEVADA CITY,rsoulj_awrr,5/11/2020 17:41:04,BE_geomartawrrprod,5/11/2020 23:20:59,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_816054,f5bc2dc2-102b-48e9-8163-14688e8be625
-1,,VP_AW115-G23_1625232_2020,BRUNSWICK 1105,No,CIP_AW115-G23_386252,No Work Required Under EVM,,JEF_Jefferson Resources,Douglas Fir,No,No,17,90,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,0.5 span from Pole F to Pole G. 57 ft west of line. Downslope,,,,,,,Unit,No,Not Invoiced,,,,TBD ,rsoulj_awrr,5/11/2020 17:54:51,Sierra,SI_Sierra,,13264 SUMMIT RIDGE DR,NEVADA CITY,rsoulj_awrr,5/11/2020 17:53:40,BE_geomartawrrprod,5/11/2020 23:20:59,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_816054,349e9006-bcdc-4cd2-bfba-5e5252ee47ab
-1,,VP_AW115-G23_1625233_2020,BRUNSWICK 1105,No,CIP_AW115-G23_386252,No Work Required Under EVM,,JEF_Jefferson Resources,Douglas Fir,No,No,24,110,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,0.4 span from Pole F to Pole G. 60 ft west of line. Downslope. Leaning away from line. ,,,,,,,Unit,No,Not Invoiced,,,,TBD ,rsoulj_awrr,5/11/2020 17:54:34,Sierra,SI_Sierra,,13264 SUMMIT RIDGE DR,NEVADA CITY,rsoulj_awrr,5/11/2020 17:54:23,BE_geomartawrrprod,5/11/2020 23:20:59,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_816054,6aa4f523-33c3-43fb-b06e-0d58758d93cd
-1,,VP_AW115-G23_1625234_2020,BRUNSWICK 1105,No,CIP_AW115-G23_386252,No Work Required Under EVM,,JEF_Jefferson Resources,Douglas Fir,No,No,16,108,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,0.4 span from Pole F to Pole G. 63ft west of line. Downslope.,,,,,,,Unit,No,Not Invoiced,,,,TBD ,rsoulj_awrr,5/11/2020 17:55:27,Sierra,SI_Sierra,,13264 SUMMIT RIDGE DR,NEVADA CITY,rsoulj_awrr,5/11/2020 17:55:27,BE_geomartawrrprod,5/11/2020 23:20:59,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_816054,092e7b5a-b89b-4bc1-a753-bf07ce752945
-1,,VP_AW115-G23_1625235_2020,BRUNSWICK 1105,No,CIP_AW115-G23_386252,No Work Required Under EVM,,JEF_Jefferson Resources,Douglas Fir,No,No,15,80,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,0.5 span from Pole F to Pole G. 78 ft west of line. Downslope,,,,,,,Unit,No,Not Invoiced,,,,TBD ,rsoulj_awrr,5/11/2020 17:56:52,Sierra,SI_Sierra,,13264 SUMMIT RIDGE DR,NEVADA CITY,rsoulj_awrr,5/11/2020 17:56:52,BE_geomartawrrprod,5/11/2020 23:20:59,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_816054,7c532101-a0a9-4afd-aefb-087efff60658
-1,,VP_AW115-G23_1625236_2020,BRUNSWICK 1105,No,CIP_AW115-G23_386252,Work Identified,,JEF_Jefferson Resources,Douglas Fir,No,No,31,110,ABATE,,,F3B_FP-Rmv3 B,Haul offsite,,None Observed,"0.3 span from Pole F to Pole G. 9 ft west of line. Overhanging line. Previously trimmed. On hillside, likely unstable root system. Cat face cavity forming. ",,,,,,,Unit,No,Not Invoiced,,,,Remove all wood and brush,rsoulj_awrr,5/11/2020 19:09:16,Sierra,SI_Sierra,,13264 SUMMIT RIDGE DR,NEVADA CITY,rsoulj_awrr,5/11/2020 19:09:16,BE_geomartawrrprod,5/11/2020 23:20:59,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_816054,ef431fb3-2a48-4833-a47c-7155c1b5934a
-1,,VP_AW115-G23_1625237_2020,BRUNSWICK 1105,No,CIP_AW115-G23_386252,No Work Required Under EVM,,JEF_Jefferson Resources,White Fir,No,No,21,96,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,"0.3 span from Pole F to Pole G. 22 ft west of line. Downslope. Partially surpressed, will likely thrive with nearby removals. ",,,,,,,Unit,No,Not Invoiced,,,,TBD ,rsoulj_awrr,5/11/2020 19:11:28,Sierra,SI_Sierra,,13264 SUMMIT RIDGE DR,NEVADA CITY,rsoulj_awrr,5/11/2020 19:11:28,BE_geomartawrrprod,5/11/2020 23:20:59,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_816054,704f5974-a601-4239-8631-96602a08326b
-1,,VP_AW115-G23_1625238_2020,BRUNSWICK 1105,No,CIP_AW115-G23_386252,Work Identified,,JEF_Jefferson Resources,Douglas Fir,No,No,35,98,ABATE,,,F3B_FP-Rmv3 B,Haul offsite,,None Observed,"0.3 span from Pole F to Pole G. 30 ft west of line. 2x stem. On hillside, likely unstable root system. One stem is leaning toward line with poor taper (65 ft tall) and other stem has bulges in it. ",,,,,,,Unit,No,Not Invoiced,,,,Remove all wood and brush,rsoulj_awrr,5/11/2020 19:13:20,Sierra,SI_Sierra,,13264 SUMMIT RIDGE DR,NEVADA CITY,rsoulj_awrr,5/11/2020 19:13:20,BE_geomartawrrprod,5/11/2020 23:20:59,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_816054,3a5118a2-2a36-4cfa-a7e2-563e79d039ea
-1,,VP_AW115-G23_1625239_2020,BRUNSWICK 1105,No,CIP_AW115-G23_386252,Work Identified,,JEF_Jefferson Resources,Douglas Fir,No,No,33,103,ABATE,,,F3B_FP-Rmv3 B,Haul offsite,,None Observed,"0.3 span from Pole F to Pole G. 20 ft west of line. 2x stem. On hillside, likely unstable root system. Previously worked. Within compliance. ",,,,,,,Unit,No,Not Invoiced,,,,Remove all wood and brush,rsoulj_awrr,5/11/2020 19:15:22,Sierra,SI_Sierra,,13264 SUMMIT RIDGE DR,NEVADA CITY,rsoulj_awrr,5/11/2020 19:15:22,BE_geomartawrrprod,5/11/2020 23:20:59,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_816054,0e53c85a-1c0d-4591-a2d1-cfa02227e84a
-1,,VP_AW115-G23_1626263_2020,BRUNSWICK 1105,No,CIP_AW115-G23_386252,Work Identified,,JEF_Jefferson Resources,Bigleaf Maple,No,No,67,78,Do Not ABATE,,,R4B_Rmv 4-B,Haul offsite,,None Observed,0.5 span from Pole F to Pole G. 30 ft west of line. 5x stem. Previously worked. All limbs growing to facility and will require continual work for compliance ,,,,,,,Unit,No,Not Invoiced,,,,Remove all wood and brush. ,rsoulj_awrr,5/11/2020 19:35:06,Sierra,SI_Sierra,,,NEVADA CITY,rsoulj_awrr,5/11/2020 19:35:06,BE_geomartawrrprod,5/12/2020 11:04:16,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_816054,9852ffc6-e1d0-4fdc-acad-f0f6fababa9c
-1,,VP_AW115-G23_1626264_2020,BRUNSWICK 1105,No,CIP_AW115-G23_386252,Work Identified,,JEF_Jefferson Resources,Cedar,No,No,16,81,Do Not ABATE,,,R2B_Rmv 2-B,Haul offsite,,None Observed,0.5 span from Pole F to Pole G. 12 ft west of line. Previously topped. Growth directly under line. Tree health regressing in addition to requiring continuous trimming,,,,,,,Unit,No,Not Invoiced,,,,Remove wood and brush,rsoulj_awrr,5/11/2020 19:37:38,Sierra,SI_Sierra,,,NEVADA CITY,rsoulj_awrr,5/11/2020 19:37:38,BE_geomartawrrprod,5/12/2020 11:04:16,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_816054,07ca9ed4-c727-49d0-986e-480f0f9842ee
-1,,VP_AW115-G23_1625240_2020,BRUNSWICK 1105,No,CIP_AW115-G23_386252,Work Identified,,JEF_Jefferson Resources,Cedar,No,No,16,29,Not a Strike Tree,,,R2B_Rmv 2-B,Haul offsite,,None Observed,0.6 span from Pole F to Pole G. Directly under lines. Previously topped. New growth is warped. Will require continuous work and would require abatement if it were strike-height. Base is concave. ,,,,,,,Unit,No,Not Invoiced,,,,Remove wood and brush,rsoulj_awrr,5/11/2020 19:49:16,Sierra,SI_Sierra,,13264 SUMMIT RIDGE DR,NEVADA CITY,rsoulj_awrr,5/11/2020 19:48:02,BE_geomartawrrprod,5/11/2020 23:20:59,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_816054,63f654e9-0c4b-418a-9170-8e6d2e03484d
