State,City,Pages,Names,,,,Row Labels,Sum of Names
VA,Manassas,1,11,,,,,
VA,Marshall,1,3,,,,,
VA,Mathews,1,1,,,,,
VA,Mclean,1,3,,,,,
VA,Mechanicsville,1,2,,,,,
VA,Merrifield,1,1,,,,,
VA,Middleburg,1,1,,,,,
VA,Midlothian,1,6,,,,,
VA,Moneta,1,1,,,,,
VA,Montpelier,1,1,,,,,
VA,Mouth of Wilson,1,1,,,,,
VA,Mt Crawford,1,0,,,,,
VA,Natural Bridge Station,1,1,,,,,
VA,Newport News,1,2,,,,,
VA,Nokesville,1,2,,,,,
VA,Norfolk,1,9,,,,,
VA,North Chesterfield,1,1,,,,,
VA,North Garden,1,1,,,,,
VA,Oakton,1,1,,,,,
VA,Onancock,1,1,,,,,
VA,Orange,1,0,,,,,
VA,Petersburg,1,2,,,,,
VA,Portsmouth,1,1,,,,,
VA,Powhatan,1,2,,,,,
VA,Prince William,1,1,,,,,
VA,Providence Forge,1,2,,,,,
VA,Purcellville,1,1,,,,,
VA,Radford,1,1,,,,,
VA,Remington,1,1,,,,,
VA,Reston,1,3,,,,,
VA,Richmond,1,35,,,,,
VA,Roanoke,1,9,,,,,
VA,Rockbridge Baths,1,1,,,,,
VA,Rockville,1,1,,,,,
VA,Rocky Mount,1,1,,,,,
VA,Roseland,1,2,,,,,
VA,Ruckersville,1,1,,,,,
VA,Ruther Glen,1,2,,,,,
VA,Sandston,1,0,,,,,
VA,Schuyler,1,1,,,,,
VA,Scottsville,1,1,,,,,
VA,Shipman,1,1,,,,,
VA,Somerset,1,1,,,,,
VA,Spotsylvania,1,1,,,,,
VA,Springfield,1,9,,,,,
VA,Stafford,1,2,,,,,
VA,Star Tannery,1,1,,,,,
VA,Staunton,1,6,,,,,
VA,Stephens City,1,0,,,,,
VA,Sterling,1,10,,,,,
VA,Stuarts Draft,1,1,,,,,
VA,Suffolk,1,2,,,,,
VA,Sumerduck,1,0,,,,,
VA,Tazewell,1,1,,,,,
VA,Thaxton,1,0,,,,,
VA,The Plains,1,1,,,,,
VA,Toano,1,1,,,,,
VA,Troy,1,2,,,,,
VA,Tysons Corner,1,1,,,,,
VA,Vienna,1,2,,,,,
VA,Vinton,1,0,,,,,
VA,Virginia Beach,1,15,,,,,
VA,Warrenton,1,5,,,,,
VA,Waynesboro,1,3,,,,,
VA,Williamsburg,1,7,,,,,
VA,Winchester,1,4,,,,,
VA,Woodbridge,1,2,,,,,
VA,Woodstock,1,2,,,,,
VA,Wytheville,1,3,,,,,
VA,Yorktown,1,3,,,,,
VI,Christiansted,1,0,,,,,
VI,Frederiksted,1,0,,,,,
VI,Kingshill,1,1,,,,,
VT,Barnard,1,1,,,,,
VT,Barton,1,1,,,,,
VT,Bennington,1,1,,,,,
VT,Bethel,1,1,,,,,
VT,Brattleboro,1,1,,,,,
VT,Burlington,1,3,,,,,
VT,Chelsea,1,1,,,,,
VT,Colchester,1,2,,,,,
VT,Derby,1,1,,,,,
VT,East Arlington,1,0,,,,,
VT,Essex,1,1,,,,,
VT,Marshfield,1,1,,,,,
VT,Milton,1,2,,,,,
VT,Montpelier,1,2,,,,,
VT,New Haven,1,1,,,,,
VT,Orwell,1,1,,,,,
VT,Plainfield,1,1,,,,,
VT,Rutland,1,2,,,,,
VT,Saint Johnsbury,1,2,,,,,
VT,Sandgate,1,1,,,,,
VT,Shelburne,1,2,,,,,
VT,South Burlington,1,2,,,,,
VT,South Londonderry,1,1,,,,,
VT,South Newfane,1,1,,,,,
VT,South Pomfret,1,1,,,,,
VT,South Royalton,1,1,,,,,
VT,Springfield,1,1,,,,,
VT,Stowe,1,1,,,,,
VT,Wallingford,1,1,,,,,
VT,Warren,1,1,,,,,
VT,Waterbury,1,1,,,,,
VT,Waterbury Center,1,1,,,,,
VT,Westminster,1,1,,,,,
VT,Whitingham,1,1,,,,,
VT,Williamstown,1,0,,,,,
VT,Williston,1,1,,,,,
VT,Wilmington,1,1,,,,,
VT,Woodstock,1,4,,,,,
WA,Anacortes,1,1,,,,,
WA,Arlington,1,3,,,,,
WA,Auburn,1,4,,,,,
WA,Bainbridge Island,1,1,,,,,
WA,Battle Ground,1,4,,,,,
WA,Bellevue,1,11,,,,,
WA,Bellingham,1,11,,,,,
WA,Black Diamond,1,1,,,,,
WA,Bonney Lake,1,2,,,,,
WA,Bothell,1,3,,,,,
WA,Bow,1,0,,,,,
WA,Brier,1,1,,,,,
WA,Burien,1,0,,,,,
WA,Camano Island,1,2,,,,,
WA,Camas,1,1,,,,,
WA,Carnation,1,1,,,,,
WA,Centralia,1,0,,,,,
WA,Chattaroy,1,1,,,,,
WA,Chehalis,1,2,,,,,
WA,Cheney,1,2,,,,,
WA,Chewelah,1,1,,,,,
WA,Clayton,1,2,,,,,
WA,Cle Elum,1,1,,,,,
WA,Colville,1,1,,,,,
WA,Covington,1,1,,,,,
WA,Darrington,1,1,,,,,
WA,Dayton,1,0,,,,,
WA,Deming,1,1,,,,,
WA,Duvall,1,0,,,,,
WA,East Wenatchee,1,3,,,,,
WA,Eastsound,1,4,,,,,
WA,Eatonville,1,1,,,,,
WA,Edmonds,1,5,,,,,
WA,Ellensburg,1,1,,,,,
WA,Enumclaw,1,2,,,,,
WA,Everett,1,12,,,,,
WA,Everson,1,2,,,,,
WA,Fall City,1,3,,,,,
WA,Federal Way,1,3,,,,,
WA,Fife,1,1,,,,,
WA,Fox Island,1,1,,,,,
WA,Freeland,1,1,,,,,
WA,Friday Harbor,1,1,,,,,
WA,Gig Harbor,1,4,,,,,
WA,Gold Bar,1,2,,,,,
WA,Granite Falls,1,1,,,,,
WA,Index,1,1,,,,,
WA,Issaquah,1,4,,,,,
WA,Kenmore,1,2,,,,,
WA,Kennewick,1,3,,,,,
WA,Kent,1,5,,,,,
WA,Keyport,1,1,,,,,
WA,Kingston,1,2,,,,,
WA,Kirkland,1,11,,,,,
WA,La Conner,1,0,,,,,
WA,Lacey,1,1,,,,,
WA,Lake Forest Park,1,2,,,,,
WA,Lakebay,1,1,,,,,
WA,Lakewood,1,1,,,,,
WA,Langley,1,3,,,,,
WA,Liberty Lake,1,1,,,,,
WA,Longview,1,2,,,,,
WA,Lopez Island,1,3,,,,,
WA,Lynnwood,1,5,,,,,
WA,Malaga,1,0,,,,,
WA,Maple Valley,1,1,,,,,
WA,Marysville,1,2,,,,,
WA,Medical Lake,1,1,,,,,
WA,Mercer Island,1,1,,,,,
WA,Mill Creek,1,1,,,,,
WA,Milton,1,2,,,,,
WA,Mount Vernon,1,3,,,,,
WA,Mountlake Terrace,1,3,,,,,
WA,Normandy Park,1,1,,,,,
WA,North Bend,1,6,,,,,
WA,Oak Harbor,1,4,,,,,
WA,Olalla,1,2,,,,,
WA,Olympia,1,17,,,,,
WA,Orting,1,1,,,,,
WA,Pasco,1,4,,,,,
WA,Pateros,1,1,,,,,
WA,Port Angeles,1,4,,,,,
WA,Port Townsend,1,2,,,,,
WA,Poulsbo,1,4,,,,,
WA,Pullman,1,1,,,,,
WA,Puyallup,1,5,,,,,
WA,Reardan,1,1,,,,,
WA,Redmond,1,6,,,,,
WA,Renton,1,5,,,,,
WA,Richland,1,4,,,,,
WA,Ridgefield,1,3,,,,,
WA,Rochester,1,2,,,,,
WA,Rock Island,1,1,,,,,
WA,Rockport,1,1,,,,,
WA,Sammamish,1,1,,,,,
WA,Seatac,1,2,,,,,
WA,Seattle,1,61,,,,,
WA,Sedro Woolley,1,1,,,,,
WA,SEQUIM,1,2,,,,,
WA,Shoreline,1,4,,,,,
WA,Silver Creek,1,1,,,,,
WA,Silverdale,1,2,,,,,
WA,Snohomish,1,11,,,,,
WA,Snoqualmie,1,0,,,,,
WA,Soap Lake,1,1,,,,,
WA,Spokane,1,23,,,,,
WA,Spokane Valley,1,4,,,,,
WA,Stanwood,1,1,,,,,
WA,Tacoma,1,12,,,,,
WA,Tenino,1,1,,,,,
WA,Tieton,1,1,,,,,
WA,Tumwater,1,2,,,,,
WA,Union Gap,1,1,,,,,
WA,Vancouver,1,18,,,,,
WA,Vashon,1,1,,,,,
WA,Walla Walla,1,1,,,,,
WA,Washougal,1,2,,,,,
WA,Wenatchee,1,3,,,,,
WA,White Salmon,1,1,,,,,
WA,Winlock,1,1,,,,,
WA,Winthrop,1,1,,,,,
WA,Woodinville,1,5,,,,,
WA,Woodland,1,0,,,,,
WA,Yakima,1,4,,,,,
WA,Yelm,1,1,,,,,
WI,Appleton,1,10,,,,,
WI,Arbor Vitae,1,1,,,,,
WI,Baldwin,1,1,,,,,
WI,Baraboo,1,3,,,,,
WI,Beaver Dam,1,1,,,,,
WI,Belleville,1,1,,,,,
WI,Brillion,1,1,,,,,
WI,Bristol,1,1,,,,,
WI,Burlington,1,2,,,,,
WI,Butler,1,1,,,,,
WI,Campbellsport,1,1,,,,,
WI,Cedarburg,1,4,,,,,
WI,Centuria,1,1,,,,,
WI,Chippewa Falls,1,0,,,,,
WI,Coleman,1,1,,,,,
WI,Conover,1,1,,,,,
WI,Cottage Grove,1,1,,,,,
WI,Cuba City,1,1,,,,,
WI,De Pere,1,3,,,,,
WI,Deerfield,1,2,,,,,
WI,Delafield,1,0,,,,,
WI,Delavan,1,1,,,,,
WI,Dousman,1,1,,,,,
WI,Dresser,1,2,,,,,
WI,Drummond,1,1,,,,,
WI,Eagle River,1,1,,,,,
WI,East Troy,1,1,,,,,
WI,Eau Claire,1,4,,,,,
WI,Edgerton,1,0,,,,,
WI,Eleva,1,1,,,,,
WI,Elkhorn,1,1,,,,,
WI,Evansville,1,2,,,,,
WI,Fall River,1,2,,,,,
WI,Fitchburg,1,2,,,,,
WI,Fond du Lac,1,2,,,,,
WI,Fox Point,1,1,,,,,
WI,Genoa City,1,1,,,,,
WI,Glenbeulah,1,0,,,,,
WI,Green Bay,1,3,,,,,
WI,Green Lake,1,2,,,,,
WI,Greendale,1,2,,,,,
WI,Greenfield,1,2,,,,,
WI,Hartford,1,2,,,,,
WI,Hartland,1,0,,,,,
WI,Holmen,1,3,,,,,
WI,Hudson,1,0,,,,,
WI,Jackson,1,1,,,,,
WI,Janesville,1,4,,,,,
WI,Kansasville,1,1,,,,,
WI,Kenosha,1,1,,,,,
WI,Kohler,1,1,,,,,
WI,La Crosse,1,3,,,,,
WI,Lake Geneva,1,0,,,,,
WI,LAKE MILLS,1,1,,,,,
WI,Lannon,1,0,,,,,
WI,Lodi,1,1,,,,,
WI,Luck,1,0,,,,,
WI,Madison,1,18,,,,,
WI,Manitowoc,1,1,,,,,
WI,Marshfield,1,1,,,,,
WI,Mazomanie,1,3,,,,,
WI,Mc Farland,1,1,,,,,
WI,Menomonee Falls,1,2,,,,,
WI,Mequon,1,4,,,,,
WI,Merton,1,3,,,,,
WI,Middleton,1,3,,,,,
WI,Milwaukee,1,16,,,,,
WI,Monroe,1,1,,,,,
WI,Montello,1,1,,,,,
WI,Monticello,1,1,,,,,
WI,Mosinee,1,1,,,,,
WI,Mount Horeb,1,1,,,,,
WI,Mt. Pleasant,1,1,,,,,
WI,Mukwonago,1,4,,,,,
WI,Muskego,1,0,,,,,
WI,Necedah,1,1,,,,,
WI,Neenah,1,2,,,,,
WI,Nekoosa,1,1,,,,,
WI,New Berlin,1,7,,,,,
WI,New Glarus,1,1,,,,,
WI,New Richmond,1,1,,,,,
WI,Oak Creek,1,1,,,,,
WI,Oconomowoc,1,3,,,,,
WI,Onalaska,1,1,,,,,
WI,Oostburg,1,1,,,,,
WI,Osceola,1,2,,,,,
WI,Oshkosh,1,3,,,,,
WI,Osseo,1,1,,,,,
WI,Pardeeville,1,1,,,,,
WI,Park Falls,1,1,,,,,
WI,Plover,1,1,,,,,
WI,Plymouth,1,1,,,,,
WI,Port Washington,1,1,,,,,
WI,Prairie Du Sac,1,1,,,,,
WI,Pulaski,1,0,,,,,
WI,Racine,1,1,,,,,
WI,Random Lake,1,1,,,,,
WI,Rice Lake,1,1,,,,,
WI,Rio,1,2,,,,,
WI,River Falls,1,1,,,,,
WI,Roberts,1,1,,,,,
WI,Rosholt,1,1,,,,,
WI,Salem,1,1,,,,,
WI,Schofield,1,0,,,,,
WI,Seymour,1,2,,,,,
WI,Sheboygan Falls,1,1,,,,,
WI,Shorewood,1,1,,,,,
WI,Stevens Point,1,3,,,,,
WI,Stoughton,1,3,,,,,
WI,Sturgeon Bay,1,3,,,,,
WI,Sturtevant,1,2,,,,,
WI,Suamico,1,1,,,,,
WI,Sullivan,1,1,,,,,
WI,Sun Prairie,1,0,,,,,
WI,Superior,1,1,,,,,
WI,Sussex,1,1,,,,,
WI,Tomahawk,1,4,,,,,
WI,Waterford,1,1,,,,,
WI,Watertown,1,1,,,,,
WI,Waukesha,1,10,,,,,
WI,Waupaca,1,1,,,,,
WI,Wausau,1,2,,,,,
WI,Wauwatosa,1,3,,,,,
WI,West Allis,1,1,,,,,
WI,West Bend,1,1,,,,,
WI,Williams Bay,1,0,,,,,
WI,Wonewoc,1,0,,,,,
WI,Woodville,1,1,,,,,
WV,Augusta,1,1,,,,,
WV,Ballard,1,1,,,,,
WV,Beaver,1,1,,,,,
WV,Beckley,1,1,,,,,
WV,Berkeley Springs,1,1,,,,,
WV,Bluefield,1,1,,,,,
WV,Branchland,1,1,,,,,
WV,Charles Town,1,1,,,,,
WV,Charleston,1,7,,,,,
WV,Crab Orchard,1,1,,,,,
WV,Dunmore,1,1,,,,,
WV,Elkins,1,0,,,,,
WV,Fairmont,1,1,,,,,
WV,Glen,1,1,,,,,
WV,Great Cacapon,1,1,,,,,
WV,Hillsboro,1,0,,,,,
WV,Horner,1,1,,,,,
WV,Huntington,1,1,,,,,
WV,Kearneysville,1,1,,,,,
WV,Keyser,1,1,,,,,
WV,Lost Creek,1,1,,,,,
WV,Martinsburg,1,3,,,,,
WV,Milton,1,1,,,,,
WV,Moorefield,1,1,,,,,
WV,Morgantown,1,7,,,,,
WV,Parkersburg,1,1,,,,,
WV,Parsons,1,1,,,,,
WV,Princeton,1,1,,,,,
WV,Shepherdstown,1,1,,,,,
WV,Vienna,1,1,,,,,
WV,Wayne,1,1,,,,,
WV,Winfield,1,1,,,,,
WY,Buffalo,1,4,,,,,
WY,Casper,1,19,,,,,
WY,Cheyenne,1,13,,,,,
WY,Cody,1,4,,,,,
WY,Douglas,1,1,,,,,
WY,Evanston,1,1,,,,,
WY,Gillette,1,4,,,,,
WY,Jackson,1,4,,,,,
WY,Jeffrey City,1,1,,,,,
WY,Lander,1,3,,,,,
WY,Laramie,1,3,,,,,
WY,Newcastle,1,1,,,,,
WY,Powell,1,1,,,,,
WY,Riverton,1,2,,,,,
WY,Rock Springs,1,2,,,,,
WY,Rolling Hills,1,1,,,,,
WY,Sheridan,1,6,,,,,
WY,Wilson,1,2,,,,,
